"season","week","gameDate","quarter","clock","gameId","playId","kteamname","rteamname","kteamscore","rteamscore","playDescription","penaltyCodes","penaltyYards","penaltyJerseyNumbers","kickLength","returner","n"
2020,7,"10/25/2020",3,":49",2020102512,3007,"PIT","TEN",27,17,"(:49) J.Berry punts 51 yards to TEN 10, Center-K.Canaday. K.Raymond pushed ob at TEN 15 for 5 yards (J.Pierre). PENALTY on PIT-J.Pierre, Unnecessary Roughness, 15 yards, enforced at TEN 15.","UNRd",-15,"PIT 42",51,"Kalif Raymond",132
2020,7,"10/25/2020",3,"11:30",2020102505,2221,"CAR","NO",17,21,"(11:30) J.Charlton punts 51 yards to NO 15, Center-J.Jansen. D.Harris to NO 19 for 4 yards (J.Carter; J.Stanford).",NA,NA,NA,51,"Deonte Harris",132
2020,7,"10/25/2020",3,"13:30",2020102512,2184,"TEN","PIT",7,24,"(13:30) B.Kern punts 61 yards to PIT 19, Center-B.Brinkley. R.McCloud to PIT 34 for 15 yards (W.Compton).",NA,NA,NA,61,"Ray-Ray McCloud",128
2020,7,"10/25/2020",3,"3:00",2020102503,2757,"GB","HOU",28,7,"(3:00) J.Scott punts 57 yards to HOU 19, Center-H.Bradley. D.Carter to HOU 33 for 14 yards (H.Bradley; T.Summers). Punt Hangtime: 4.84s",NA,NA,NA,57,"DeAndre Carter",129
2020,7,"10/25/2020",3,"4:59",2020102500,2699,"ATL","DET",14,13,"(4:59) S.Hofrichter punts 46 yards to DET 27, Center-J.Harris. J.Agnew to DET 26 for -1 yards (J.Tuioti-Mariner). PENALTY on ATL-O.Zaccheaus, Player Out of Bounds on Kick, 5 yards, enforced at DET 26.","POK",-5,"ATL 17",46,"Jamal Agnew",125
2020,7,"10/25/2020",3,"9:11",2020102506,2484,"NYJ","BUF",10,9,"(9:11) B.Mann punts 47 yards to BUF 15, Center-T.Hennessy. A.Roberts to BUF 34 for 19 yards (L.Jackson; V.Smith). PENALTY on BUF-S.Neal, Offensive Holding, 8 yards, enforced at BUF 16.","OH",8,"BUF 33",47,"Andre Roberts",136
2020,7,"10/25/2020",4,"11:51",2020102507,3343,"DAL","WAS",3,25,"(11:51) C.Jones punts 45 yards to WAS 29, Center-L.Ladouceur. D.Johnson pushed ob at WAS 32 for 3 yards (C.Goodwin).",NA,NA,NA,45,"Danny Johnson",111
2020,7,"10/25/2020",4,"5:26",2020102506,3654,"NYJ","BUF",10,15,"(5:26) B.Mann punts 46 yards to BUF 26, Center-T.Hennessy. A.Roberts to BUF 41 for 15 yards (B.Cashman; V.Smith).",NA,NA,NA,46,"Andre Roberts",118
2020,7,"10/25/2020",5,"5:46",2020102508,4940,"SEA","ARI",34,34,"(5:46) M.Dickson punts 48 yards to ARI 18, Center-T.Ott. C.Kirk to ARI 28 for 10 yards (B.Burr-Kirven).",NA,NA,NA,48,"Christian Kirk",161
2020,7,"10/26/2020",1,"6:47",2020102600,593,"CHI","LA",0,0,"(6:47) P.O'Donnell punts 55 yards to LA 33, Center-P.Scales. N.Webster to LA 48 for 15 yards (J.Iyiegbuniwe; J.Holtz).",NA,NA,NA,55,"Nsimba Webster",124
2020,7,"10/26/2020",3,"10:39",2020102600,2330,"CHI","LA",3,10,"(10:39) P.O'Donnell punts 49 yards to LA 46, Center-P.Scales. N.Webster to LA 45 for -1 yards (J.Iyiegbuniwe).",NA,NA,NA,49,"Nsimba Webster",129
2020,8,"11/01/2020",1,"13:26",2020110109,126,"SEA","SF",0,0,"(13:26) M.Dickson punts 64 yards to SF 15, Center-T.Ott. T.Taylor to SF 35 for 20 yards (C.Barton, N.Bellore).",NA,NA,NA,64,"Trent Taylor",123
2020,8,"11/01/2020",1,"4:46",2020110112,674,"DEN","LAC",3,0,"(4:46) S.Martin punts 51 yards to LAC 10, Center-J.Bobenmoyer. K.Hill Jr. to LAC 9 for -1 yards (D.Harris).",NA,NA,NA,51,"K.J. Hill",96
2020,8,"11/01/2020",1,"7:04",2020110112,539,"LAC","DEN",0,3,"(7:04) T.Long punts 38 yards to DEN 32, Center-C.Mazza. B.Callahan to DEN 40 for 8 yards (B.Facyson).",NA,NA,NA,38,"Bryce Callahan",106
2020,8,"11/01/2020",2,"11:32",2020110112,1107,"DEN","LAC",3,0,"(11:32) S.Martin punts 46 yards to LAC 10, Center-J.Bobenmoyer. K.Hill Jr. pushed ob at LAC 40 for 30 yards (T.Marshall).",NA,NA,NA,46,"K.J. Hill",148
2020,8,"11/01/2020",2,"13:36",2020110103,934,"DET","IND",7,0,"(13:36) J.Fox punts 59 yards to IND 27, Center-D.Muhlbach. N.Hines to IND 39 for 12 yards (Ch.Jones; D.Muhlbach).",NA,NA,NA,59,"Nyheim Hines",127
2020,8,"11/01/2020",2,"14:11",2020110110,918,"DAL","PHI",3,7,"(14:11) C.Jones punts 37 yards to PHI 40, Center-L.Ladouceur. G.Ward to PHI 49 for 9 yards (J.Thomas). PENALTY on PHI-R.Ford, Offensive Holding, 10 yards, enforced at PHI 40. Penalty on PHI-C.Clement, Illegal Block Above the Waist, declined.","OH;IBW",10,"PHI 36;PHI 30",37,"Greg Ward",116
2020,8,"11/01/2020",2,"15:00",2020110111,965,"BAL","PIT",7,7,"(15:00) S.Koch punts 36 yards to PIT 10, Center-M.Cox. R.McCloud pushed ob at PIT 15 for 5 yards (C.Moore).",NA,NA,NA,36,"Ray-Ray McCloud",103
2020,8,"11/01/2020",2,"3:25",2020110110,1566,"DAL","PHI",6,7,"(3:25) C.Jones punts 44 yards to PHI 27, Center-L.Ladouceur. G.Ward to PHI 49 for 22 yards (F.Bernard; D.Armstrong).",NA,NA,NA,44,"Greg Ward",126
2020,8,"11/01/2020",2,"4:02",2020110108,1539,"NO","CHI",3,10,"(4:02) T.Morstead punts 43 yards to CHI 34, Center-Z.Wood. Dw.Harris to CHI 39 for 5 yards (M.Burton).",NA,NA,NA,43,"Dwayne Harris",107
2020,8,"11/01/2020",2,"4:14",2020110102,1598,"CLE","LV",3,3,"(4:14) J.Gillan punts 59 yards to LV 21, Center-C.Hughlett. H.Renfrow to LV 34 for 13 yards (S.Carlson).",NA,NA,NA,59,"Hunter Renfrow",141
2020,8,"11/01/2020",2,"7:14",2020110108,1306,"NO","CHI",3,10,"(7:14) T.Morstead punts 48 yards to CHI 25, Center-Z.Wood. Dw.Harris to CHI 37 for 12 yards (J.Hardee; K.Elliss).",NA,NA,NA,48,"Dwayne Harris",123
2020,8,"11/01/2020",2,"9:03",2020110106,1473,"LA","MIA",7,14,"(9:03) J.Hekker punts 60 yards to MIA 12, Center-J.McQuaide. J.Grant for 88 yards, TOUCHDOWN.",NA,NA,NA,60,"Jakeem Grant",210
2020,8,"11/01/2020",3,"1:05",2020110111,3064,"PIT","BAL",21,17,"(1:05) J.Berry punts 56 yards to BAL 32, Center-K.Canaday. J.Proche to BAL 47 for 15 yards (O.Adeniyi).",NA,NA,NA,56,"James Proche",121
2020,8,"11/01/2020",3,"11:08",2020110108,2365,"CHI","NO",13,10,"(11:08) P.O'Donnell punts 45 yards to NO 42, Center-P.Scales. D.Harris pushed ob at CHI 16 for 42 yards (D.Harris).",NA,NA,NA,45,"Deonte Harris",184
2020,8,"11/01/2020",3,"13:15",2020110109,2153,"SF","SEA",7,13,"(13:15) M.Wishnowsky punts 56 yards to SEA 22, Center-T.Pepper. D.Moore pushed ob at SEA 37 for 15 yards (T.Moore).",NA,NA,NA,56,"David Moore",156
2020,8,"11/01/2020",3,"3:09",2020110108,2922,"CHI","NO",13,16,"(3:09) P.O'Donnell punts 47 yards to NO 39, Center-P.Scales. D.Harris ran ob at 50 for 11 yards (B.Mingo).",NA,NA,NA,47,"Deonte Harris",140
2020,8,"11/01/2020",3,"3:58",2020110109,2740,"SF","SEA",7,27,"(3:58) M.Wishnowsky punts 56 yards to SEA 15, Center-T.Pepper. D.Moore to SEA 24 for 9 yards (D.Johnson).",NA,NA,NA,56,"David Moore",132
2020,8,"11/01/2020",3,"5:13",2020110106,3136,"MIA","LA",28,10,"(5:13) M.Haack punts 40 yards to LA 30, Center-B.Ferguson. N.Webster pushed ob at LA 42 for 12 yards (C.Fejedelem). PENALTY on LA-D.Williams, Offensive Holding, 10 yards, enforced at LA 35.","OH",10,"LA 31",40,"Nsimba Webster",141
2020,8,"11/01/2020",3,"5:44",2020110103,2622,"IND","DET",20,14,"(5:44) R.Sanchez punts 46 yards to DET 34, Center-L.Rhodes. J.Agnew to DET 36 for 2 yards (G.Odum). FUMBLES (G.Odum), and recovers at DET 36.",NA,NA,NA,46,"Jamal Agnew",138
2020,8,"11/01/2020",3,"5:44",2020110105,2711,"NYJ","KC",9,21,"(5:44) B.Mann punts 60 yards to KC 17, Center-T.Hennessy. M.Hardman ran ob at KC 17 for no gain.",NA,NA,NA,60,"Mecole Hardman",91
2020,8,"11/01/2020",3,"6:04",2020110100,2417,"BUF","NE",14,6,"(6:04) C.Bojorquez punts 40 yards to NE 48, Center-R.Ferguson. G.Olszewski to BUF 37 for 15 yards (T.Matakevich).",NA,NA,NA,40,"Gunner Olszewski",121
2020,8,"11/01/2020",3,"8:08",2020110101,2525,"CIN","TEN",17,7,"(8:08) K.Huber punts 42 yards to TEN 8, Center-C.Harris. K.Raymond to TEN 11 for 3 yards (B.Wilson).",NA,NA,NA,42,"Kalif Raymond",101
2020,8,"11/01/2020",3,"9:31",2020110112,2541,"DEN","LAC",3,21,"(9:31) S.Martin punts 58 yards to LAC 17, Center-J.Bobenmoyer. K.Hill Jr. to LAC 26 for 9 yards (P.Locke; J.Cox).",NA,NA,NA,58,"K.J. Hill",126
2020,8,"11/01/2020",4,":57",2020110104,3731,"MIN","GB",28,22,"(:57) B.Colquitt punts 43 yards to GB 19, Center-A.Cutting. T.Ervin to GB 28 for 9 yards (K.Osborn).",NA,NA,NA,43,"Tyler Ervin",112
2020,8,"11/01/2020",4,"11:27",2020110110,3240,"PHI","DAL",15,9,"(11:27) C.Johnston punts 40 yards to DAL 21, Center-R.Lovato. C.Lamb ran ob at DAL 25 for 4 yards (C.Clement).",NA,NA,NA,40,"CeeDee Lamb",109
2020,8,"11/01/2020",4,"13:23",2020110105,3274,"NYJ","KC",9,28,"(13:23) B.Mann punts 44 yards to KC 31, Center-T.Hennessy. M.Hardman to NYJ 33 for 36 yards (R.Griffin). PENALTY on KC-D.O'Daniel, Offensive Holding, 10 yards, enforced at KC 45.","OH",10,"KC 44",44,"Mecole Hardman",153
2020,8,"11/01/2020",4,"14:15",2020110106,3564,"MIA","LA",28,10,"(14:15) M.Haack punts 47 yards to LA 9, Center-B.Ferguson. N.Webster ran ob at LA 11 for 2 yards.",NA,NA,NA,47,"Nsimba Webster",94
2020,8,"11/01/2020",5,"4:00",2020110108,4767,"CHI","NO",23,23,"(4:00) P.O'Donnell punts 55 yards to NO 18, Center-P.Scales. D.Harris ran ob at NO 32 for 14 yards (D.Houston-Carson).",NA,NA,NA,55,"Deonte Harris",136
2020,8,"11/01/2020",5,"6:59",2020110108,4604,"NO","CHI",23,23,"(6:59) T.Morstead punts 31 yards to CHI 19, Center-Z.Wood. Dw.Harris to CHI 19 for no gain (C.Robertson).",NA,NA,NA,31,"Dwayne Harris",85
2020,9,"11/05/2020",4,"2:51",2020110500,3674,"GB","SF",34,10,"(2:51) J.Scott punts 57 yards to SF 12, Center-H.Bradley. T.Taylor to SF 25 for 13 yards (R.Greene; R.Ramsey).",NA,NA,NA,57,"Trent Taylor",127
2020,9,"11/08/2020",1,":23",2020110806,965,"CHI","TEN",0,3,"(:23) P.O'Donnell punts 53 yards to TEN 25, Center-P.Scales. K.Raymond to TEN 37 for 12 yards (P.Scales).",NA,NA,NA,53,"Kalif Raymond",126
2020,9,"11/08/2020",1,"1:55",2020110810,659,"PIT","DAL",0,3,"(1:55) J.Berry punts 57 yards to DAL 18, Center-K.Canaday. C.Wilson to DAL 21 for 3 yards (J.Elliott).",NA,NA,NA,57,"Cedrick Wilson",129
2020,9,"11/08/2020",1,"10:16",2020110806,359,"TEN","CHI",0,0,"(10:16) R.Allen punts 42 yards to CHI 23, Center-M.Overton. Dw.Harris pushed ob at CHI 33 for 10 yards (D.Bates).",NA,NA,NA,42,"Dwayne Harris",124
2020,9,"11/08/2020",1,"10:26",2020110802,238,"BAL","IND",0,0,"(10:26) S.Koch punts 50 yards to IND 24, Center-M.Cox. N.Hines to IND 35 for 11 yards (A.Levine; J.Hill). BAL-K.Dorsey was injured during the play. His return is Questionable.",NA,NA,NA,50,"Nyheim Hines",120
2020,9,"11/08/2020",1,"12:40",2020110808,286,"LV","LAC",0,0,"(12:40) A.Cole punts 45 yards to LAC 39, Center-T.Sieg. K.Hill Jr. to LAC 39 for no gain (K.Nixon).",NA,NA,NA,45,"K.J. Hill",91
2020,9,"11/08/2020",1,"12:58",2020110801,289,"SEA","BUF",0,7,"(12:58) M.Dickson punts 53 yards to BUF 17, Center-T.Ott. A.Roberts to BUF 28 for 11 yards (C.Barton).",NA,NA,NA,53,"Andre Roberts",135
2020,9,"11/08/2020",1,"14:15",2020110806,121,"TEN","CHI",0,0,"(14:15) R.Allen punts 55 yards to CHI 17, Center-M.Overton. Dw.Harris to CHI 25 for 8 yards (D.Cruikshank; D.Long Jr.).",NA,NA,NA,55,"Dwayne Harris",138
2020,9,"11/08/2020",1,"2:16",2020110802,656,"BAL","IND",0,7,"(2:16) S.Koch punts 43 yards to IND 18, Center-M.Cox. N.Hines to IND 27 for 9 yards (M.Harrison, J.Hill). PENALTY on BAL-J.Hill, Face Mask (15 Yards), 15 yards, enforced at IND 27.","FMM",-15,"BAL 43",43,"Nyheim Hines",115
2020,9,"11/08/2020",1,"2:43",2020110806,745,"CHI","TEN",0,3,"(2:43) P.O'Donnell punts 64 yards to TEN 12, Center-P.Scales. K.Raymond to TEN 33 for 21 yards (S.McManis).",NA,NA,NA,64,"Kalif Raymond",142
2020,9,"11/08/2020",1,"2:47",2020110811,792,"TB","NO",0,7,"(2:47) B.Pinion punts 39 yards to TB 43, Center-Z.Triner. D.Harris to TB 35 for 8 yards (J.Mickens).",NA,NA,NA,39,"Deonte Harris",101
2020,9,"11/08/2020",1,"5:24",2020110803,730,"HOU","JAX",10,7,"(5:24) B.Anger punts 50 yards to JAX 39, Center-J.Weeks. C.Claybrooks to JAX 38 for -1 yards (B.Scarlett).",NA,NA,NA,50,"Chris Claybrooks",143
2020,9,"11/08/2020",1,"7:55",2020110811,482,"TB","NO",0,7,"(7:55) B.Pinion punts 49 yards to NO 27, Center-Z.Triner. D.Harris pushed ob at NO 34 for 7 yards (Z.Triner).",NA,NA,NA,49,"Deonte Harris",116
2020,9,"11/08/2020",1,"8:41",2020110806,456,"CHI","TEN",0,0,"(8:41) P.O'Donnell punts 54 yards to TEN 6, Center-P.Scales. K.Raymond pushed ob at TEN 22 for 16 yards (D.Houston-Carson).",NA,NA,NA,54,"Kalif Raymond",127
2020,9,"11/08/2020",1,"8:44",2020110807,542,"WAS","NYG",0,3,"(8:44) T.Way punts 54 yards to NYG 19, Center-N.Sundberg. C.Board pushed ob at NYG 25 for 6 yards (K.Hudson).",NA,NA,NA,54,"C.J. Board",134
2020,9,"11/08/2020",2,":25",2020110802,1909,"BAL","IND",7,10,"(:25) S.Koch punts 43 yards to IND 44, Center-M.Cox. N.Hines to IND 42 for -2 yards (M.Harrison).",NA,NA,NA,43,"Nyheim Hines",112
2020,9,"11/08/2020",2,":58",2020110809,2270,"ARI","MIA",17,21,"(:58) A.Lee punts 42 yards to MIA 26, Center-A.Brewer. J.Grant to MIA 36 for 10 yards (T.Vallejo; E.Turner).",NA,NA,NA,42,"Jakeem Grant",123
2020,9,"11/08/2020",2,"1:07",2020110806,1822,"TEN","CHI",10,0,"(1:07) R.Allen punts 65 yards to CHI 33, Center-M.Overton. Dw.Harris to TEN 48 for 19 yards (J.Kalu).",NA,NA,NA,65,"Dwayne Harris",157
2020,9,"11/08/2020",2,"14:21",2020110811,1075,"TB","NO",0,14,"(14:21) B.Pinion punts 40 yards to NO 35, Center-Z.Triner. D.Harris to 50 for 15 yards (K.Minter; A.Nelson).",NA,NA,NA,40,"Deonte Harris",144
2020,9,"11/08/2020",2,"14:25",2020110806,1071,"TEN","CHI",3,0,"(14:25) R.Allen punts 48 yards to CHI 23, Center-M.Overton. Dw.Harris to CHI 32 for 9 yards (A.Hooker).",NA,NA,NA,48,"Dwayne Harris",119
2020,9,"11/08/2020",2,"2:00",2020110809,2126,"MIA","ARI",21,17,"(2:00) M.Haack punts 41 yards to ARI 27, Center-B.Ferguson. C.Kirk to ARI 23 for -4 yards (K.Grugier-Hill).",NA,NA,NA,41,"Christian Kirk",106
2020,9,"11/08/2020",2,"7:25",2020110800,1426,"DEN","ATL",3,17,"(7:25) S.Martin punts 64 yards to ATL 3, Center-J.Bobenmoyer. B.Powell to ATL 16 for 13 yards (A.Calitro).",NA,NA,NA,64,"Brandon Powell",123
2020,9,"11/08/2020",2,"9:09",2020110808,1246,"LAC","LV",7,7,"(9:09) T.Long punts 50 yards to LV 43, Center-C.Mazza. H.Renfrow to LAC 44 for 13 yards (I.Rochell; S.Anderson).",NA,NA,NA,50,"Hunter Renfrow",125
2020,9,"11/08/2020",2,"9:17",2020110802,1174,"IND","BAL",7,7,"(9:17) R.Sanchez punts 53 yards to BAL 20, Center-L.Rhodes. J.Proche to BAL 29 for 9 yards (L.Rhodes).",NA,NA,NA,53,"James Proche",123
2020,9,"11/08/2020",3,"1:29",2020110804,3092,"CAR","KC",17,20,"(1:29) J.Charlton punts 44 yards to KC 25, Center-J.Jansen. M.Hardman to KC 31 for 6 yards (J.Carter; K.Robinson).",NA,NA,NA,44,"Mecole Hardman",113
2020,9,"11/08/2020",3,"10:04",2020110806,2318,"TEN","CHI",10,0,"(10:04) R.Allen punts 47 yards to CHI 21, Center-M.Overton. Dw.Harris to CHI 27 for 6 yards (C.Milton, A.Hooker).",NA,NA,NA,47,"Dwayne Harris",118
2020,9,"11/08/2020",3,"11:39",2020110808,2183,"LAC","LV",17,21,"(11:39) T.Long punts 58 yards to LV 13, Center-C.Mazza. H.Renfrow to LV 25 for 12 yards (N.Vigil).",NA,NA,NA,58,"Hunter Renfrow",126
2020,9,"11/08/2020",3,"12:09",2020110805,2138,"DET","MIN",10,20,"(12:09) J.Fox punts 56 yards to MIN 26, Center-D.Muhlbach. K.Osborn to MIN 23 for -3 yards (M.Ford; J.Coleman).",NA,NA,NA,56,"K.J. Osborn",104
2020,9,"11/08/2020",3,"4:37",2020110801,2861,"BUF","SEA",27,17,"(4:37) C.Bojorquez punts 53 yards to SEA 24, Center-R.Ferguson. D.Moore to SEA 30 for 6 yards (D.Marlowe, D.Johnson).",NA,NA,NA,53,"David Moore",141
2020,9,"11/08/2020",3,"4:43",2020110802,2736,"IND","BAL",10,14,"(4:43) R.Sanchez punts 51 yards to BAL 21, Center-L.Rhodes. J.Proche to BAL 25 for 4 yards (Z.Franklin, I.Rodgers).",NA,NA,NA,51,"James Proche",130
2020,9,"11/08/2020",3,"4:58",2020110811,2524,"NO","TB",31,0,"(4:58) T.Morstead punts 51 yards to TB 18, Center-Z.Wood. J.Mickens to TB 19 for 1 yard (A.Trautman).",NA,NA,NA,51,"Jaydon Mickens",112
2020,9,"11/08/2020",3,"8:51",2020110810,2406,"PIT","DAL",9,16,"(8:51) J.Berry punts 50 yards to DAL 19, Center-K.Canaday. C.Lamb to DAL 25 for 6 yards (J.Pierre).",NA,NA,NA,50,"CeeDee Lamb",125
2020,9,"11/08/2020",4,"10:59",2020110803,3216,"HOU","JAX",27,19,"(10:59) B.Anger punts 46 yards to JAX 15, Center-J.Weeks. K.Cole Sr. to JAX 19 for 4 yards (K.Crossen).",NA,NA,NA,46,"Keelan Cole",106
2020,9,"11/08/2020",4,"14:45",2020110805,2972,"MIN","DET",27,10,"(14:45) B.Colquitt punts 54 yards to DET 19, Center-A.Cutting. D.Amendola to DET 31 for 12 yards (J.Metellus).",NA,NA,NA,54,"Danny Amendola",115
2020,9,"11/08/2020",4,"2:00",2020110807,4107,"NYG","WAS",23,20,"(2:00) R.Dixon punts 41 yards to WAS 16, Center-C.Kreiter. S.Sims pushed ob at WAS 28 for 12 yards (R.Dixon).",NA,NA,NA,41,"Steven Sims",134
2020,9,"11/08/2020",4,"4:05",2020110806,3667,"TEN","CHI",24,10,"(4:05) R.Allen punts 46 yards to CHI 27, Center-M.Overton. Dw.Harris pushed ob at CHI 39 for 12 yards (J.Kalu).",NA,NA,NA,46,"Dwayne Harris",144
2020,9,"11/08/2020",4,"4:19",2020110810,3645,"DAL","PIT",19,18,"(4:19) H.Niswander punts 39 yards to PIT 21, Center-L.Ladouceur. R.McCloud to PIT 21 for no gain (C.Goodwin).",NA,NA,NA,39,"Ray-Ray McCloud",91
2020,9,"11/08/2020",4,"5:12",2020110802,3547,"BAL","IND",21,10,"(5:12) S.Koch punts 48 yards to IND 28, Center-M.Cox. N.Hines to IND 31 for 3 yards (K.Dorsey, M.Harrison). BAL-K.Dorsey was injured during the play.",NA,NA,NA,48,"Nyheim Hines",104
2020,9,"11/08/2020",4,"5:50",2020110800,3750,"ATL","DEN",34,13,"(5:50) S.Hofrichter punts 43 yards to DEN 23, Center-J.Harris. K.Hamler to DEN 31 for 8 yards (J.Tuioti-Mariner).",NA,NA,NA,43,"K.J. Hamler",113
2020,9,"11/09/2020",2,"12:54",2020110900,894,"NE","NYJ",7,3,"(12:54) J.Bailey punts 59 yards to NYJ 14, Center-J.Cardona. B.Berrios to NYJ 28 for 14 yards (J.Bethel). PENALTY on NYJ-M.Farley, Offensive Holding, 7 yards, enforced at NYJ 14.","OH",7,"NYJ 41",59,"Braxton Berrios",127
2020,10,"11/12/2020",4,"3:09",2020111200,3832,"IND","TEN",34,17,"(3:09) R.Sanchez punts 46 yards to TEN 14, Center-L.Rhodes. K.Raymond to TEN 16 for 2 yards (I.Rodgers).",NA,NA,NA,46,"Kalif Raymond",99
2020,10,"11/15/2020",1,"13:33",2020111503,122,"GB","JAX",0,0,"(13:33) J.Scott punts 48 yards to JAX 20, Center-H.Bradley. K.Cole Sr. to JAX 38 for 18 yards (J.Burgess, T.Summers).",NA,NA,NA,48,"Keelan Cole",118
2020,10,"11/15/2020",1,"13:38",2020111505,177,"PIT","CIN",0,0,"(13:38) J.Berry punts 48 yards to CIN 19, Center-K.Canaday. A.Erickson to CIN 32 for 13 yards (O.Adeniyi, D.Watt). FUMBLES (O.Adeniyi), RECOVERED by PIT-B.Snell at CIN 32.",NA,NA,NA,48,"Alex Erickson",154
2020,10,"11/15/2020",1,"13:39",2020111507,143,"DEN","LV",0,0,"(13:39) S.Martin punts 44 yards to LV 48, Center-J.Bobenmoyer. H.Renfrow to DEN 23 for 29 yards (J.Watson). PENALTY on LV-K.Nixon, Offensive Holding, 10 yards, enforced at LV 48.","OH",10,"LV 22",44,"Hunter Renfrow",134
2020,10,"11/15/2020",1,"3:32",2020111503,718,"GB","JAX",0,3,"(3:32) J.Scott punts 41 yards to JAX 48, Center-H.Bradley. K.Cole Sr. to GB 44 for 8 yards (J.Burgess). PENALTY on JAX-A.Wingard, Illegal Block Above the Waist, 10 yards, enforced at GB 48.","IBW",10,"JAX 42",41,"Keelan Cole",117
2020,10,"11/15/2020",1,"6:29",2020111501,503,"HOU","CLE",0,3,"(6:29) B.Anger punts 52 yards to CLE 13, Center-J.Weeks. D.Peoples-Jones to CLE 22 for 9 yards (K.Crossen; N.Hall).",NA,NA,NA,52,"Donovan Peoples-Jones",124
2020,10,"11/15/2020",2,":51",2020111504,2011,"PHI","NYG",3,14,"(:51) C.Johnston punts 46 yards to NYG 47, Center-R.Lovato. J.Peppers to PHI 43 for 10 yards (K.Wallace; S.Bradley).",NA,NA,NA,46,"Jabrill Peppers",121
2020,10,"11/15/2020",2,"1:21",2020111512,1767,"LAC","MIA",7,14,"(1:21) T.Long punts 57 yards to MIA 33, Center-C.Mazza. J.Grant ran ob at LAC 47 for 20 yards (J.Addae).",NA,NA,NA,57,"Jakeem Grant",164
2020,10,"11/15/2020",2,"10:25",2020111503,1246,"GB","JAX",7,3,"(10:25) J.Scott punts 59 yards to JAX 9, Center-H.Bradley. K.Cole Sr. for 91 yards, TOUCHDOWN.",NA,NA,NA,59,"Keelan Cole",205
2020,10,"11/15/2020",2,"11:58",2020111504,1140,"PHI","NYG",3,14,"(11:58) C.Johnston punts 36 yards to NYG 14, Center-R.Lovato. J.Peppers to NYG 15 for 1 yard (R.Ford).",NA,NA,NA,36,"Jabrill Peppers",89
2020,10,"11/15/2020",2,"12:34",2020111507,1107,"DEN","LV",3,7,"(12:34) S.Martin punts 58 yards to LV 40, Center-J.Bobenmoyer. H.Renfrow for 60 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on LV-J.Abram, Illegal Blindside Block, 15 yards, enforced at LV 44.","IBB",15,"LV 24",58,"Hunter Renfrow",175
2020,10,"11/15/2020",2,"14:13",2020111502,987,"WAS","DET",3,7,"(14:13) T.Way punts 47 yards to DET 41, Center-N.Sundberg. D.Amendola to DET 47 for 6 yards (R.Anderson). WAS-R.Anderson was injured during the play.",NA,NA,NA,47,"Danny Amendola",119
2020,10,"11/15/2020",2,"15:00",2020111512,923,"LAC","MIA",0,14,"(15:00) T.Long punts 42 yards to MIA 26, Center-C.Mazza. J.Grant to MIA 44 for 18 yards (C.Mazza).",NA,NA,NA,42,"Jakeem Grant",116
2020,10,"11/15/2020",2,"9:43",2020111501,1125,"CLE","HOU",3,0,"(9:43) J.Gillan punts 45 yards to HOU 38, Center-C.Hughlett. W.Fuller pushed ob at CLE 49 for 13 yards (E.Lee).",NA,NA,NA,45,"Will Fuller",118
2020,10,"11/15/2020",3,"1:09",2020111502,2933,"DET","WAS",24,10,"(1:09) J.Fox punts 51 yards to WAS 16, Center-D.Muhlbach. S.Sims to WAS 16 for no gain (M.Ford).",NA,NA,NA,51,"Steven Sims",104
2020,10,"11/15/2020",3,"1:15",2020111504,3065,"PHI","NYG",17,21,"(1:15) C.Johnston punts 56 yards to NYG 15, Center-R.Lovato. J.Peppers pushed ob at NYG 31 for 16 yards (R.Ford).",NA,NA,NA,56,"Jabrill Peppers",124
2020,10,"11/15/2020",3,"10:46",2020111501,2228,"CLE","HOU",3,0,"(10:46) J.Gillan punts 44 yards to HOU 20, Center-C.Hughlett. D.Carter to HOU 29 for 9 yards (S.Takitaki).",NA,NA,NA,44,"DeAndre Carter",123
2020,10,"11/15/2020",3,"11:06",2020111505,2739,"PIT","CIN",22,7,"(11:06) J.Berry punts 58 yards to CIN 15, Center-K.Canaday. A.Erickson to CIN 15 for no gain (J.Layne).",NA,NA,NA,58,"Alex Erickson",95
2020,10,"11/15/2020",3,"3:30",2020111510,2823,"SF","NO",10,17,"(3:30) M.Wishnowsky punts 47 yards to NO 38, Center-T.Pepper. D.Harris to NO 38 for no gain (K.Webster). FUMBLES (K.Webster), recovered by NO-J.Gray at NO 36.",NA,NA,NA,47,"Deonte Harris",106
2020,10,"11/15/2020",3,"4:07",2020111505,3361,"CIN","PIT",7,29,"(4:07) K.Huber punts 45 yards to PIT 30, Center-C.Harris. R.McCloud to PIT 25 for -5 yards (S.Perine).",NA,NA,NA,45,"Ray-Ray McCloud",126
2020,10,"11/15/2020",3,"4:45",2020111509,2890,"SEA","LA",13,23,"(4:45) M.Dickson punts 57 yards to LA 11, Center-T.Ott. N.Webster pushed ob at LA 26 for 15 yards (Sm.Griffin).",NA,NA,NA,57,"Nsimba Webster",145
2020,10,"11/15/2020",3,"8:47",2020111505,2936,"CIN","PIT",7,22,"(8:47) K.Huber punts 42 yards to PIT 25, Center-C.Harris. R.McCloud to PIT 33 for 8 yards (S.Williams; L.Wilson).",NA,NA,NA,42,"Ray-Ray McCloud",134
